City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
3670218,San Andrés,75,CO,1612288760,70,12.5847,-81.7006,84.2,12.66
6324729,Halifax,100,CA,1612288716,93,44.6453,-63.5724,37,33.38
2126199,Cherskiy,46,RU,1612288763,84,68.75,161.3,-0.06,2.42
2643044,Margate,8,GB,1612288764,80,51.3813,1.3862,52,1.99
3357114,Grootfontein,56,NA,1612288766,50,-19.5667,18.1167,80.6,3.44
3105522,Bereda,100,ES,1612288766,99,43.2686,-7.5406,55,5.99
1260009,Pawai,0,IN,1612288767,31,24.2667,80.1667,61.11,5.59
3407980,Alenquer,20,BR,1612288767,66,-1.9417,-54.7383,87.8,12.66
2180815,Tuatapere,64,NZ,1612288768,89,-46.1333,167.6833,55.56,3.98
3985710,Cabo San Lucas,40,MX,1612288769,49,22.8909,-109.9124,80.01,2.3
3359638,Walvis Bay,23,NA,1612288771,73,-22.9575,14.5053,68,8.05
2152659,Port Macquarie,11,AU,1612288772,90,-31.4333,152.9167,64.99,1.01
2134814,Sola,84,VU,1612288772,80,-13.8833,167.55,81.66,25.81
1526273,Nur-Sultan,75,KZ,1612288774,85,51.1801,71.446,12.2,11.18
1735106,George Town,20,MY,1612288779,89,5.4112,100.3354,80.01,2.3
3423146,Ilulissat,75,GL,1612288779,78,69.2167,-51.1,-2.2,19.57
3576994,Cockburn Town,40,TC,1612288782,73,21.4612,-71.1419,78.8,9.22
4031637,Lavrentiya,100,RU,1612288783,91,65.5833,-171,5.36,22.12
583798,Akhtubinsk,98,RU,1612288784,93,48.2795,46.1722,38.62,9.93
3899695,Ancud,0,CL,1612288785,62,-41.8697,-73.8203,66.99,7
1259395,Porbandar,0,IN,1612288785,49,21.6422,69.6093,71.6,6.91
1489822,Tegul'det,100,RU,1612288786,95,57.3064,88.1667,11.07,7.92
2026861,Berdigestyakh,100,RU,1612288788,78,62.0989,126.6992,-41.48,7.87
5380437,Pacific Grove,90,US,1612288789,93,36.6177,-121.9166,54,5.97
2186111,Ngunguru,49,NZ,1612288790,90,-35.6167,174.5,60.01,1.99
347796,Sohag,0,EG,1612288791,32,26.557,31.6948,68,6.91
5563839,Fortuna,75,US,1612288792,100,40.5982,-124.1573,50,1.48
1079088,Ambositra,25,MG,1612288793,94,-20.5167,47.25,64.96,4.43
3385658,Uruçuí,24,BR,1612288794,51,-7.2294,-44.5561,89.92,9.55
2013921,Ust-Kuyga,100,RU,1612288795,84,70.0167,135.6,-25.13,6.06
2014624,Udachny,100,RU,1612288795,81,66.4167,112.4,-28.48,21.34
2250645,Kédougou,14,SN,1612288796,8,12.5579,-12.1743,99.07,5.12
1623197,Tual,100,ID,1612288797,78,-5.6667,132.75,82.69,19.77
1788694,Xinpu,0,CN,1612288798,91,34.5997,119.1594,32.52,7.43
3075451,Horní Benešov,96,CZ,1612288799,98,49.9668,17.6026,37.99,1.01
153955,Micheweni,92,TZ,1612288800,73,-4.9667,39.8333,81,13
1540711,Muravlenko,91,RU,1612288802,96,63.7898,74.523,9.34,14.38
4231997,Avera,40,US,1612288803,46,33.194,-82.5271,48.99,17.27
3860443,Comodoro Rivadavia,0,AR,1612288804,36,-45.8667,-67.5,80.6,5.75
2136825,Isangel,73,VU,1612288806,83,-19.55,169.2667,81.05,23.02
3372472,Vila Franca do Campo,20,PT,1612288808,67,37.7167,-25.4333,57.2,24.16
2017155,Saskylakh,100,RU,1612288638,88,71.9167,114.0833,-12.91,18.77
2068110,Kununurra,40,AU,1612288809,100,-15.7667,128.7333,78.8,3.44
5861897,Fairbanks,1,US,1612288642,69,64.8378,-147.7164,-18.4,3.76
4685892,Denison,1,US,1612288810,35,33.7557,-96.5367,57,10.36
1090467,Boueni,0,YT,1612288810,78,-12.9025,45.0761,82.4,6.91
5955902,Fort Nelson,90,CA,1612288811,77,58.8053,-122.7002,-9.4,6.91
3421982,Maniitsoq,0,GL,1612288812,80,65.4167,-52.9,-0.92,6.44
1056899,Sambava,77,MG,1612288813,77,-14.2667,50.1667,81.01,14.99
2656719,Aylesbury,49,GB,1612288814,85,51.8167,-0.8146,52,7
1267390,Kavaratti,2,IN,1612288817,71,10.5669,72.642,81.86,5.26
3464343,Eldorado,96,BR,1612288819,69,-23.7869,-54.2836,84.96,6.11
1039536,Maxixe,83,MZ,1612288820,88,-23.8597,35.3472,79.3,6.96
5983720,Iqaluit,75,CA,1612288801,69,63.7506,-68.5145,-20.2,4.61
5905616,Bonnyville,90,CA,1612288821,85,54.2668,-110.735,14,12.66
2094342,Kavieng,100,PG,1612288821,89,-2.5744,150.7967,78.33,18.34
1636308,Manokwari,97,ID,1612288822,78,-0.8667,134.0833,78.19,5.08
3441890,Departamento de Maldonado,40,UY,1612288824,65,-34.6667,-54.9167,78.8,10.36
4033543,Teahupoo,20,PF,1612288826,74,-17.8333,-149.2667,82.4,2.3
2094746,Kandrian,100,PG,1612288826,79,-6.2167,149.55,80.33,13.69
3470137,Belmonte,75,BR,1612288827,65,-15.8631,-38.8828,84.2,12.66
2138555,Poum,99,NC,1612288828,83,-20.2333,164.0167,76.64,27.11
583345,Aleksandrov Gay,100,RU,1612288829,94,50.147,48.5704,35.11,9.22
964090,Prieska,25,ZA,1612288830,50,-29.6641,22.7474,71.67,24.63
5129852,Oneonta,100,US,1612288831,87,42.4529,-75.0638,27,1.01
2111884,Miyako,2,JP,1612288832,87,39.6367,141.9525,20.97,7.36
2015306,Tiksi,100,RU,1612288833,93,71.6872,128.8694,-0.56,16.49
4031742,Egvekinot,100,RU,1612288560,95,66.3167,-179.1667,-2.07,12.24
1505991,Igarka,100,RU,1612288836,91,67.4667,86.5833,-4.65,15.23
352628,Maţāy,29,EG,1612288837,34,28.419,30.7792,59.94,3.74
543348,Kozel'sk,100,RU,1612288837,85,54.0375,35.7716,6.8,5.86
2610343,Vestmanna,41,FO,1612288838,75,62.1564,-7.1664,35.6,13.8
3587498,Acajutla,0,SV,1612288840,37,13.5928,-89.8275,87.67,6.44
1788450,Xinzhou,0,CN,1612288841,58,38.4092,112.7333,22.51,1.07
2963295,Killybegs,40,IE,1612288842,93,54.6333,-8.45,45,12.66
4047434,Russell,1,US,1612288843,42,32.3502,-85.1999,46.99,18.41
371745,Kutum,18,SD,1612288843,20,14.2,24.6667,74.14,7.45
3466165,Cidreira,9,BR,1612288844,70,-30.1811,-50.2056,81.99,9.46
3466704,Castro,8,BR,1612288845,75,-24.7911,-50.0119,78.15,3.29
5870133,Nome,1,US,1612288845,61,64.5011,-165.4064,10.99,25.32
1788852,Xining,0,CN,1612288844,58,36.6167,101.7667,19.6,3.47
152042,Naberera,70,TZ,1612288849,58,-4.2,36.9333,70.5,11.21
293842,Kiryat Gat,0,IL,1612288849,42,31.61,34.7642,68,3.65
1657818,Champasak,73,LA,1612288850,71,14.75,106,70.32,2.66
3664078,Humaitá,64,BR,1612288852,58,-7.5061,-63.0208,90.95,3.38
563708,Dzerzhinsk,10,RU,1612288852,92,56.2389,43.4631,5,4.47
2090990,Mendi,98,PG,1612288853,99,-6.1761,143.6513,56.08,1.63
141736,Bam,0,IR,1612288855,39,29.106,58.357,51.82,2.46
491882,Slobodskoy,82,RU,1612288857,96,58.7322,50.1772,8.11,6.6
1783745,Zigong,12,CN,1612288858,71,29.3416,104.7769,51.69,0.96
498295,Savinka,100,RU,1612288859,95,50.0785,47.0994,35.6,10.18
2317397,Bandundu Province,100,CD,1612288861,78,-3.3167,17.3667,78.01,3.09
2128975,Nemuro,6,JP,1612288699,85,43.3236,145.575,16.27,24.92
1607838,Phanat Nikhom,0,TH,1612288862,73,13.4458,101.1844,82.99,5.57
3421765,Nanortalik,0,GL,1612288863,87,60.1432,-45.2371,18.32,14.9
603570,Piteå,75,SE,1612288863,85,65.3172,21.4794,-0.4,3.44
1791779,Wanning,45,CN,1612288865,84,18.8003,110.3967,68.94,5.41
1254046,Tura,0,IN,1612288866,51,25.5198,90.2201,58.12,2.3
964420,Port Elizabeth,0,ZA,1612288867,78,-33.918,25.5701,71.6,16.11
905846,Mpika,81,ZM,1612288868,94,-11.8343,31.4529,63.61,1.5
1253237,Verāval,0,IN,1612288869,54,20.9,70.3667,73.94,8.19
933995,Souillac,40,MU,1612288870,78,-20.5167,57.5167,80.6,11.5
6096551,Pangnirtung,75,CA,1612288871,57,66.1451,-65.7125,-22,3.44
579381,Baltay,100,RU,1612288871,97,52.4652,46.6308,26.13,10.49
4845585,Westport,90,US,1612288872,75,41.1415,-73.3579,35.6,17.27
3448903,São João da Barra,0,BR,1612288872,48,-21.6403,-41.0511,87.8,16.11
2112309,Katsuura,20,JP,1612288873,45,35.1333,140.3,42.8,10.36
4004293,Ixtapa,90,MX,1612288875,83,20.7,-105.2,73.4,8.05
4033557,Tautira,20,PF,1612288876,74,-17.7333,-149.15,82.4,2.3
6541905,Nola,3,IT,1612288878,75,40.922,14.5329,52,2.08
2092164,Lorengau,96,PG,1612288879,85,-2.0226,147.2712,81.09,11.43
2194098,Ahipara,7,NZ,1612288880,89,-35.1667,173.1667,58.42,2.59
2440371,Ouallam,15,NE,1612288881,13,14.3188,2.0866,78.87,7.96
3895088,Chillán,20,CL,1612288882,44,-36.6066,-72.1034,77,5.75
1633070,Palembang,94,ID,1612288884,94,-2.9167,104.7458,74.84,5.17
3691954,Sechura,49,PE,1612288887,51,-5.5569,-80.8222,82.49,9.44
3451138,Rio Grande,40,BR,1612288888,66,-32.035,-52.0986,88,11.5
315498,Heraclea,97,TR,1612288889,60,37.5133,34.0467,43.61,1.97
6171633,Ucluelet,40,CA,1612288889,100,48.9329,-125.5528,44.01,5.75
3894426,Coyhaique,0,CL,1612288890,49,-45.5752,-72.0662,71.6,3.44
3380290,Sinnamary,80,GF,1612288891,84,5.3833,-52.95,79.61,15.73
64435,Berbera,0,SO,1612288891,52,10.4396,45.0143,77.13,7.29
3867427,Mayor Pablo Lagerenza,48,PY,1612288892,37,-19.9309,-60.7718,96.33,10.4
2136150,Luganville,89,VU,1612288893,82,-15.5333,167.1667,77.68,4.47
3418910,Upernavik,100,GL,1612288894,88,72.7868,-56.1549,-8.59,6.46
1805270,Jishou,49,CN,1612288895,82,28.3167,109.7167,45.61,1.25
2655095,Bournemouth,75,GB,1612288789,93,50.7205,-1.8795,51.8,18.41
4035715,Avarua,20,CK,1612288807,78,-21.2078,-159.775,80.6,10.36
1493197,Salekhard,100,RU,1612288899,93,66.53,66.6019,4.23,5.97
2185763,Okato,0,NZ,1612288899,68,-39.2,173.8833,54,5.01
1817858,Babu,46,CN,1612288900,63,24.4167,111.5167,59.32,3.96
2027296,Aykhal,100,RU,1612288901,81,66,111.5,-32.08,10.13
2077895,Alice Springs,37,AU,1612288858,29,-23.7,133.8833,77,8.05
1809498,Guilin,40,CN,1612288798,82,25.2819,110.2864,55.4,2.24
6137381,Saint-Ambroise,81,CA,1612288903,86,48.5501,-71.3324,15.8,2.3
2126710,Beringovskiy,100,RU,1612288905,95,63.05,179.3167,9.79,9.26
5563397,Eureka,100,US,1612288906,91,40.8021,-124.1637,51.01,2.06
5746545,Portland,75,US,1612288808,81,45.5234,-122.6762,48,12.66
2014694,Tyrma,34,RU,1612288909,80,50.0833,132.1667,-34.91,3.44
1267635,Karwar,0,IN,1612288909,61,14.8,74.1333,76.21,7.25
1688696,San Policarpo,99,PH,1612288911,81,12.1791,125.5072,79.84,12.37
5962442,Goderich,90,CA,1612288912,74,43.7501,-81.7165,26.6,12.66
934649,Cap Malheureux,2,MU,1612288912,77,-19.9842,57.6142,80.01,10
3372964,Lagoa,31,PT,1612288913,66,39.05,-27.9833,54.95,33.84
1519327,Shakhtinsk,0,KZ,1612288914,78,49.71,72.5872,5,2.24
1863341,Hakui,100,JP,1612288800,83,36.8833,136.7833,37.99,22.77
6325494,Québec,100,CA,1612288916,93,46.8123,-71.2145,27,21.85
100926,Umluj,43,SA,1612288916,76,25.0213,37.2685,75.27,2.75
3374210,São Filipe,4,CV,1612288917,67,14.8961,-24.4956,75.27,8.32
286621,Salalah,0,OM,1612288804,53,17.0151,54.0924,75.2,1.14
942511,Vryburg,100,ZA,1612288921,92,-26.9566,24.7284,58.69,13.98
1509844,Boguchany,100,RU,1612288922,87,58.3814,97.4531,-11.29,2.84
6050066,La Ronge,90,CA,1612288924,93,55.1001,-105.2842,17.6,6.91
3869716,Tocopilla,92,CL,1612288925,48,-22.092,-70.1979,73.44,6.13
3361934,Saldanha,1,ZA,1612288926,36,-33.0117,17.9442,78.8,17.27
2276492,Harper,65,LR,1612288926,84,4.375,-7.7169,80.89,6.29
4938048,Grafton,100,US,1612288927,95,42.207,-71.6856,32,18.84
1855540,Naze,0,JP,1612288806,76,28.3667,129.4833,51.4,18.86
2430506,Kelo,0,TD,1612288929,14,9.3086,15.8066,85.71,4.83
1635815,Maumere,100,ID,1612288930,81,-8.6199,122.2111,80.65,10.51
2618795,Klaksvík,38,FO,1612288931,75,62.2266,-6.589,35.6,13.8
1650232,Banjar,75,ID,1612288933,89,-8.19,114.9675,78.8,12.66
3175096,Laas,0,IT,1612288654,80,46.6166,10.7002,37,5.75
1701054,Marawi,92,PH,1612288935,94,7.9986,124.2928,73,5.01
2179103,Whitianga,5,NZ,1612288855,92,-36.8333,175.7,57.99,3.69
3837213,San Juan,83,AR,1612288939,35,-31.5375,-68.5364,72.25,12.77
362973,Abnūb,0,EG,1612288939,42,27.2696,31.1511,66.2,6.91
359792,Aswān,0,EG,1612288941,24,24.0934,32.907,67.21,3.51
2810284,Westerland,90,DE,1612288942,86,54.9079,8.3033,30.99,9.22
3870243,Taltal,29,CL,1612289008,58,-25.4,-70.4833,70.41,8.19
3394023,Natal,40,BR,1612289009,62,-5.795,-35.2094,86,17.27
866062,Iskateley,100,RU,1612289011,94,67.6803,53.1512,6.46,16.22
3545981,Niquero,44,CU,1612289011,55,20.0431,-77.5828,74.66,12.91
5367788,Lompoc,1,US,1612289012,76,34.6391,-120.4579,55,3.89
2381334,Atar,0,MR,1612289013,11,20.5169,-13.0499,86.38,11.18
1491267,Sos'va,81,RU,1612289015,97,59.1766,61.8558,13.48,4.25
2064735,Nhulunbuy,40,AU,1612289017,89,-12.2333,136.7667,80.6,5.75
6111862,Port Hardy,75,CA,1612289017,100,50.6996,-127.4199,41,4.61
2119626,Yagodnoye,100,RU,1612289018,79,62.55,149.6667,-32.35,2.55
890516,Gwanda,100,ZW,1612289020,88,-20.9333,29,65.39,14.14
3665210,Rodrigues Alves,75,BR,1612289021,70,-7.738,-72.6509,87.8,6.91
2065594,Mount Isa,90,AU,1612289023,78,-20.7333,139.5,78.8,4.61
2047258,Novyy Urgal,100,RU,1612289024,80,51.0736,132.5642,-36.76,0.87
2636790,Stornoway,75,GB,1612289025,60,58.2093,-6.3865,39.2,21.85
3577154,Oranjestad,40,AW,1612289025,70,12.524,-70.027,84.2,21.85
2015913,Suntar,91,RU,1612289026,79,62.1444,117.6319,-37.86,7.9
2057087,Kupang,100,ID,1612288846,84,-10.1667,123.5833,79.07,5.77
2062276,Roebourne,65,AU,1612289027,82,-20.7833,117.1333,80.82,15.86
3397893,Itacoatiara,61,BR,1612289028,79,-3.1431,-58.4442,84,3.85
6071876,Melfort,100,CA,1612289029,79,52.8667,-104.6177,21.2,4.61
1502073,Krasnosel'kup,100,RU,1612289029,92,65.7,82.4667,-3.75,11.36
6111696,Port-Cartier,85,CA,1612289029,50,50.0334,-66.8654,27,9.22
150885,Old Shinyanga,96,TZ,1612289031,60,-3.55,33.4,71.94,6.06
1694988,Pantabangan,45,PH,1612289031,86,15.8113,121.1443,66.99,6.02
3939761,Hualmay,51,PE,1612289032,65,-11.0964,-77.6139,75.7,10.74
57000,Hobyo,98,SO,1612289034,71,5.3505,48.5268,76.05,19.01
286245,Sur,0,OM,1612289035,73,22.5667,59.5289,66.4,0.51
3430708,Mercedes,100,AR,1612289036,69,-34.6515,-59.4307,75.99,3
2209055,Waddān,65,LY,1612289038,91,29.1614,16.139,53.01,2.53
2108857,Gizo Government Station,91,SB,1612289039,87,-8.103,156.8419,80.15,18.95
2396853,Omboué,61,GA,1612289039,85,-1.5746,9.2618,79.41,5.73
3146487,Raudeberg,0,NO,1612289040,86,61.9875,5.1352,26.01,8.05
102527,Sakakah,0,SA,1612288830,26,29.9697,40.2064,68,10.36
779683,Hammerfest,90,NO,1612289042,86,70.6634,23.6821,23,10.36
935221,Saint-Paul,90,RE,1612288804,74,-21.0096,55.2707,80.6,13.8
513329,Ozinki,100,RU,1612289045,98,51.1786,49.6769,34.25,10.58
2344245,Dutse,0,NG,1612288894,17,11.7594,9.3392,77.14,6.11
6539213,Pachino,8,IT,1612289048,87,36.7186,15.0907,51.8,3.44
1640354,Kencong,100,ID,1612289050,89,-8.2833,113.3667,76.98,2.68
5924351,Clyde River,40,CA,1612289050,68,70.4692,-68.5914,-29.2,5.75
2171722,Charters Towers,9,AU,1612289050,82,-20.1,146.2667,73.18,6.53
1606851,Sai Buri,11,TH,1612289051,84,6.7013,101.6168,75.4,7.96
